    0.568871767179690568E+00    0.193932630724913332E-01    0.776789066936139250E+01    0.963555982950597190E+00    0.258237549471219863E+01    0.350649870139889174E+03
    0.529787432069563025E+00    0.353372425227343884E-01    0.791617931999717150E+01    0.875025342253445970E+00    0.902504997223129735E+01    0.351950904121100507E+03
    0.595101528614915720E+00    0.167018763282338507E-01    0.773220881485327904E+01    0.993809690908272203E+00    0.121660211612245881E+02    0.353856676403359927E+03
    0.595101528614915720E+00    0.167018763282338507E-01    0.773220881485327904E+01    0.993809690908272203E+00    0.121660211612245881E+02    0.353856676403359927E+03
