    0.658278465270996094E-01    0.724666625261306763E+01    0.108940409421920776E+02    0.828529042559862150E+00    0.756092162072658525E+01   -0.999000000000000022+100   -0.606146350544153112E+01    1
    0.598683714866638184E+00    0.291231572628021240E+01    0.612377363443374634E+01    0.589744529920816385E+00    0.109927390277385717E+01   -0.999000000000000022+100   -0.606396350544153950E+01    1
    0.459143149852752686E+01    0.124816408753395081E+02    0.636459857225418091E+01    0.752330217510461807E+00    0.895929361760616239E+01   -0.999000000000000022+100   -0.606646350544153368E+01    1
    0.500558423995971680E+01    0.763757497072219849E+01    0.586300706863403320E+01    0.531336627322435362E+00    0.148976383006572721E+02   -0.999000000000000022+100   -0.606896350544153407E+01    1
    0.325539958477020264E+01    0.112506642937660217E+02    0.105113043785095215E+02    0.564366218167543399E+00    0.141391247600317005E+02   -0.999000000000000022+100   -0.607146350544153712E+01    1
    0.123826682567596436E+01    0.110273864865303040E+02    0.947865307331085205E+01    0.189329041016101818E+00    0.670884798943996419E+01   -0.999000000000000022+100   -0.607396350544151886E+01    1
    0.576310980319976807E+01    0.834966212511062622E+01    0.659725826978683472E+01    0.602594661843776747E+00    0.725766237676143611E+01   -0.999000000000000022+100   -0.607646350544150149E+01    1
    0.452239644527435303E+01    0.925271272659301758E+01    0.660554951429367065E+01    0.201778014194965355E+00    0.141023458117246623E+02   -0.999000000000000022+100   -0.607896350544150277E+01    1
    0.183100533485412598E+01    0.903001338243484497E+01    0.106530148983001709E+02    0.193791015982627858E-01    0.149340696877241133E+02   -0.999000000000000022+100   -0.608146350544151737E+01    1
    0.288320767879486084E+01    0.382667988538742065E+01    0.520311546325683594E+01    0.849727758181095139E+00    0.642655321061611140E+01   -0.999000000000000022+100   -0.608396350544153197E+01    1
    0.514877629280090332E+01    0.103727012872695923E+02    0.901766830682754517E+01    0.771898611122369793E+00    0.989252681910991605E+01   -0.999000000000000022+100   -0.608646350544153236E+01    1
    0.137764084339141846E+01    0.447491973638534546E+01    0.105394400358200073E+02    0.591521583890914915E+00    0.937805487751960776E+01   -0.999000000000000022+100   -0.608896350544152032E+01    1
    0.458245360851287842E+01    0.128171190619468689E+02    0.974650424718856812E+01    0.261185208201408399E-01    0.753386277198791454E+01   -0.999000000000000022+100   -0.609146350544151804E+01    1
    0.240433466434478760E+01    0.143285840749740601E+01    0.636598420143127441E+01    0.331606357729434975E+00    0.109417891860008236E+02   -0.999000000000000022+100   -0.609396350544151844E+01    1
    0.555240547657012939E+01    0.110775232315063477E+02    0.858646142482757568E+01    0.277083454966545073E+00    0.580442037761211349E+01   -0.999000000000000022+100   -0.609646350544151083E+01    1
    0.590859460830688477E+01    0.102268606424331665E+01    0.104444128274917603E+02    0.991786347723007222E+00    0.384113895952701556E+01   -0.999000000000000022+100   -0.609896350544150234E+01    1
    0.407648169994354248E+01    0.338448911905288696E+01    0.940402060747146606E+01    0.149295531988143909E+00    0.181519734263420118E+01   -0.999000000000000022+100   -0.610146350544149918E+01    1
    0.256011199951171875E+01    0.261831074953079224E+01    0.686721563339233398E+01    0.973442945468425802E+00    0.690298283219337439E+01   -0.999000000000000022+100   -0.610396350544150579E+01    1
    0.592213189601898193E+01    0.261930942535400391E+01    0.896651810407638550E+01    0.162237863075733180E+00    0.109722727191448204E+02   -0.999000000000000022+100   -0.610646350544152394E+01    1
    0.545249712467193604E+01    0.101310575008392334E+02    0.885717397928237915E+01    0.580642857247591015E+00    0.105169004839658733E+02   -0.999000000000000022+100   -0.610896350544153233E+01    1
    0.461517763137817383E+01    0.141559955477714539E+02    0.118809785842895508E+02    0.907896670055389432E+00    0.965667479932308126E+01   -0.999000000000000022+100   -0.611146350544151318E+01    1
    0.937920570373535156E+00    0.831555157899856567E+01    0.912147492170333862E+01    0.946239900797605560E+00    0.103813381981849666E+02   -0.999000000000000022+100   -0.611396350544150202E+01    1
    0.499751687049865723E+01    0.144105711579322815E+02    0.636043250560760498E+01    0.652213248473405782E+00    0.123836715614795683E+02   -0.999000000000000022+100   -0.611646350544151840E+01    1
    0.263466131687164307E+01    0.836212277412414551E+01    0.117073063850402832E+02    0.833118439245223996E+00    0.292130250155925753E+01   -0.999000000000000022+100   -0.611896350544151613E+01    1
    0.895221233367919922E+00    0.685208469629287720E+01    0.544061672687530518E+01    0.392665865659713800E-01    0.170188523054122931E+01   -0.999000000000000022+100   -0.612146350544151030E+01    1
    0.532130491733551025E+01    0.109058618545532227E+02    0.115717725753784180E+02    0.580385450530052194E+00    0.102351359367370609E+01   -0.999000000000000022+100   -0.612396350544150803E+01    1
    0.417773580551147461E+01    0.305928826332092285E+01    0.786625844240188599E+01    0.336340638816356674E+00    0.719738596558570887E+01   -0.999000000000000022+100   -0.612646350544151108E+01    1
    0.196033680438995361E+01    0.980987995862960815E+01    0.511318808794021606E+01    0.845079597193002741E+00    0.117874360615015021E+02   -0.999000000000000022+100   -0.612896350544151858E+01    1
    0.243258368968963623E+01    0.587415218353271484E+01    0.970768284797668457E+01    0.565392388582229635E-01    0.131699203103780746E+02   -0.999000000000000022+100   -0.613146350544150476E+01    1
    0.540381574630737305E+01    0.139876645803451538E+02    0.747974842786788940E+01    0.287637785971164683E+00    0.674100142478942832E+01   -0.999000000000000022+100   -0.613396350544150160E+01    1
    0.511501801013946533E+01    0.136458823084831238E+02    0.113254868984222412E+02    0.997783227205276541E-01    0.522556293964385965E+01   -0.999000000000000022+100   -0.613646350544149932E+01    1
    0.200657129287719727E+01    0.318253755569458008E+01    0.105358376502990723E+02    0.286222853606939331E+00    0.101441566896438591E+02   -0.999000000000000022+100   -0.613896350544150327E+01    1
    0.411112153530120850E+01    0.914163351058959961E+01    0.623633921146392822E+01    0.876806837856769633E-01    0.111888444715738302E+02   -0.999000000000000022+100   -0.614146350544151343E+01    1
    0.254235148429870605E+00    0.961391866207122803E+01    0.823958098888397217E+01    0.472503071188926718E-01    0.914489757418632543E+01   -0.999000000000000022+100   -0.614396350544152714E+01    1
    0.294847047328948975E+01    0.751870572566986084E+00    0.648450827598571777E+01    0.833198539876937816E+00    0.974697549819946296E+01   -0.999000000000000022+100   -0.614646350544152309E+01    1
    0.167740702629089355E+01    0.557453691959381104E+01    0.109069275856018066E+02    0.663297471380233761E+00    0.140690576648712167E+02   -0.999000000000000022+100   -0.614896350544151282E+01    1
    0.257873547077178955E+01    0.121545240283012390E+02    0.752986723184585571E+01    0.826220368325710330E+00    0.898104742169380188E+00   -0.999000000000000022+100   -0.615146350544152742E+01    1
    0.174775600433349609E+01    0.129258862137794495E+02    0.527717590332031250E+01    0.661274870830774297E+00    0.349491256892681124E+01   -0.999000000000000022+100   -0.615396350544151360E+01    1
    0.278572797775268555E+00    0.491018056869506836E+01    0.800591409206390381E+01    0.507899325519800215E+00    0.901224443852901480E+01   -0.999000000000000022+100   -0.615646350544150067E+01    1
    0.163365483283996582E+00    0.127857246994972229E+02    0.665802401304244995E+01    0.477076137566566472E+00    0.554301769256591825E+01   -0.999000000000000022+100   -0.615896350544150195E+01    1
    0.216557908058166504E+01    0.146768224239349365E+02    0.509435296058654785E+01    0.715513666665554049E+00    0.127012549746036534E+02   -0.999000000000000022+100   -0.616146350544151922E+01    1
    0.359258544445037842E+01    0.910757303237915039E+01    0.110246914625167847E+02    0.805284482902288490E+00    0.855642725348472588E+01   -0.999000000000000022+100   -0.616396350544152849E+01    1
    0.257447683811187744E+01    0.640514910221099854E+01    0.894519042968750000E+01    0.835556621420383450E+00    0.776583890318870562E+01   -0.999000000000000022+100   -0.616646350544150668E+01    1
    0.239250612258911133E+01    0.695831716060638428E+01    0.822765898704528809E+01    0.525501796931028387E+00    0.934909561038017323E+01   -0.999000000000000022+100   -0.616896350544149996E+01    1
    0.325741696357727051E+01    0.129714122414588928E+02    0.764900338649749756E+01    0.528426602363586406E+00    0.136390386372804642E+02   -0.999000000000000022+100   -0.617146350544152167E+01    1
    0.114108002185821533E+01    0.106677532196044922E+02    0.114537258148193359E+02    0.278857826995849600E+00    0.408791637480258885E+01   -0.999000000000000022+100   -0.617396350544153449E+01    1
    0.103614699840545654E+01    0.494074612855911255E+01    0.859289473295211792E+01    0.963870979577302944E+00    0.126154211521148674E+01   -0.999000000000000022+100   -0.617646350544151179E+01    1
    0.533171582221984863E+01    0.696472406387329102E+01    0.106847533583641052E+02    0.548144946265220590E+00    0.627078859269618949E+01   -0.999000000000000022+100   -0.617896350544150152E+01    1
    0.332229316234588623E+01    0.340230345726013184E+01    0.725152641534805298E+01    0.976167201328277612E+00    0.643146016776561691E+01   -0.999000000000000022+100   -0.618146350544150103E+01    1
    0.566444993019104004E+01    0.564921319484710693E+01    0.596235555410385132E+01    0.590143721908330865E+00    0.840236112892627673E+01   -0.999000000000000022+100   -0.618396350544151829E+01    1
    0.308524954319000244E+01    0.443986237049102783E+01    0.964647734165191650E+01    0.124477328670024881E+00    0.123908810001611709E+02   -0.999000000000000022+100   -0.618646350544152934E+01    1
    0.407686257362365723E+01    0.965886265039443970E+01    0.628842276334762573E+01    0.152625727671384798E+00    0.123712504911422734E+02   -0.999000000000000022+100   -0.618896350544151730E+01    1
    0.135178256034851074E+01    0.128577411174774170E+02    0.115399523377418518E+02    0.885099994778633103E-01    0.315534255683422060E+01   -0.999000000000000022+100   -0.619146350544153012E+01    1
    0.399196743965148926E+00    0.951620399951934814E+01    0.109712443947792053E+02    0.629469914019107901E-01    0.158903147041797643E+01   -0.999000000000000022+100   -0.619396350544153673E+01    1
    0.500933074951171875E+01    0.557268977165222168E+01    0.911728841066360474E+01    0.533878421783447253E-03    0.384404453575611083E+01   -0.999000000000000022+100   -0.619646350544151137E+01    1
    0.261958301067352295E+01    0.769416332244873047E+01    0.506196862459182739E+01    0.329973234581947328E+00    0.135715742307901390E+02   -0.999000000000000022+100   -0.619896350544150465E+01    1
    0.389218568801879883E+00    0.452284187078475952E+01    0.514028817415237427E+01    0.924536444187164380E-01    0.141708189499378197E+02   -0.999000000000000022+100   -0.620146350544151748E+01    1
    0.392862153053283691E+01    0.332456320524215698E+01    0.105318493247032166E+02    0.673912056654691671E+00    0.402337094664573680E+01   -0.999000000000000022+100   -0.620396350544150987E+01    1
    0.157360339164733887E+01    0.126407995820045471E+02    0.537476825714111328E+01    0.934268432277441052E+00    0.215488976061344140E+01   -0.999000000000000022+100   -0.620646350544149783E+01    1
    0.457433044910430908E+01    0.143485745787620544E+02    0.698247069120407104E+01    0.500314916151762046E+00    0.636038434088230087E+01   -0.999000000000000022+100   -0.620896350544150710E+01    1
    0.217955732345581055E+01    0.111125573515892029E+02    0.113469071984291077E+02    0.641827581745386122E+00    0.122253462481498723E+02   -0.999000000000000022+100   -0.621146350544150838E+01    1
    0.599433588981628418E+01    0.121187442541122437E+02    0.110742315649986267E+02    0.141173125296831126E+00    0.986685642838478039E+01   -0.999000000000000022+100   -0.621396350544150700E+01    1
    0.533896994590759277E+01    0.106030306220054626E+02    0.828755062818527222E+01    0.830875561958551390E+00    0.724196355342864972E+00   -0.999000000000000022+100   -0.621646350544150472E+01    1
    0.509832072257995605E+01    0.496798038482666016E+01    0.109849421381950378E+02    0.923004459738731353E+00    0.489720155417919134E+01   -0.999000000000000022+100   -0.621896350544153709E+01    1
    0.218152678012847900E+01    0.475552350282669067E+01    0.822267639636993408E+01    0.443143984246253952E+00    0.794939769864082368E+01   -0.999000000000000022+100   -0.622146350544152416E+01    1
    0.791314244270324707E+00    0.105097854137420654E+02    0.109409545660018921E+02    0.842348547083139443E+00    0.433116814315319054E+01   -0.999000000000000022+100   -0.622396350544153076E+01    1
    0.521076822280883789E+01    0.340896338224411011E+01    0.895673859119415283E+01    0.657593340903520618E+00    0.126926887512207043E+01   -0.999000000000000022+100   -0.622646350544153204E+01    1
    0.662212729454040527E+00    0.105161359906196594E+02    0.584176701307296753E+01    0.655271972417831444E-01    0.121164228785037995E+02   -0.999000000000000022+100   -0.622896350544151112E+01    1
    0.515131974220275879E+01    0.740497201681137085E+01    0.116438052654266357E+02    0.605660596960783004E+00    0.951310604810714638E-01   -0.999000000000000022+100   -0.623146350544149907E+01    1
    0.910525560379028320E+00    0.324810326099395752E+01    0.787231957912445068E+01    0.846287483727931944E+00    0.284038327574729887E+01   -0.999000000000000022+100   -0.623396350544151101E+01    1
    0.349119472503662109E+01    0.100746989250183105E+02    0.904866158962249756E+01    0.961507236158847811E+00    0.763395231962203935E-01   -0.999000000000000022+100   -0.623646350544152739E+01    1
    0.171475195884704590E+01    0.647116899490356445E+01    0.641225361824035645E+01    0.687661055934429166E+00    0.978636964380741148E+01   -0.999000000000000022+100   -0.623896350544154199E+01    1
    0.687061071395874023E+00    0.104779377579689026E+02    0.895869749784469604E+01    0.955002698302268895E-02    0.488928269743919319E+01   -0.999000000000000022+100   -0.624146350544154416E+01    1
    0.392141890525817871E+01    0.899671018123626709E+00    0.107351871728897095E+02    0.785829803580045727E+00    0.130214089113473896E+02   -0.999000000000000022+100   -0.624396350544154188E+01    1
    0.190387523174285889E+01    0.125555545091629028E+01    0.118499289751052856E+02    0.460275208860635776E+00    0.116610015022754663E+02   -0.999000000000000022+100   -0.624646350544154139E+01    1
    0.594527006149291992E+00    0.710424989461898804E+01    0.982967495918273926E+01    0.236840933352708810E+00    0.520748707473278039E+01   -0.999000000000000022+100   -0.624896350544154089E+01    1
    0.408896362781524658E+01    0.831161946058273315E+01    0.764516651630401611E+01    0.803318086862564104E-02    0.141457605886459348E+02   -0.999000000000000022+100   -0.625146350544151908E+01    1
    0.225676667690277100E+01    0.646419525146484375E+00    0.815655338764190674E+01    0.206335167992115015E+00    0.109180424439907071E+02   -0.999000000000000022+100   -0.625396350544150437E+01    1
    0.176583302021026611E+01    0.710228204727172852E+01    0.909119302034378052E+01    0.772577797728776883E+00    0.145714051693677895E+02   -0.999000000000000022+100   -0.625646350544151275E+01    1
    0.466618001461029053E+01    0.107007569074630737E+02    0.105522832870483398E+02    0.298996997207403192E+00    0.772408777415752379E+01   -0.999000000000000022+100   -0.625896350544152913E+01    1
    0.567963016033172607E+01    0.914175420999526978E+01    0.617349481582641602E+01    0.983430731379985823E+00    0.109992002272605891E+02   -0.999000000000000022+100   -0.626146350544153396E+01    1
    0.340690684318542480E+01    0.882984995841979980E+00    0.801234447956085205E+01    0.381833804517984376E+00    0.340160443782806388E+01   -0.999000000000000022+100   -0.626396350544151304E+01    1
    0.496417522430419922E+01    0.143035617470741272E+02    0.571339541673660278E+01    0.704891154766082773E+00    0.121859860545396810E+02   -0.999000000000000022+100   -0.626646350544151076E+01    1
    0.307643437385559082E+01    0.111293023824691772E+02    0.710465264320373535E+01    0.277302420532703375E+00    0.315555609703063933E+01   -0.999000000000000022+100   -0.626896350544153069E+01    1
    0.472698962688446045E+01    0.752854585647583008E+01    0.737632441520690918E+01    0.348287135487794886E+00    0.310921876788139340E+01   -0.999000000000000022+100   -0.627146350544152575E+01    1
    0.405297911167144775E+01    0.786518454551696777E+00    0.723538202047348022E+01    0.934297456836700402E+00    0.221136533498764010E+01   -0.999000000000000022+100   -0.627396350544150305E+01    1
    0.594046890735626221E+01    0.559085994958877563E+01    0.591142857074737549E+01    0.386894448000192626E+00    0.121139542108774183E+02   -0.999000000000000022+100   -0.627646350544151854E+01    1
    0.329243338108062744E+01    0.680389165878295898E+01    0.647990828752517700E+01    0.131416463083028789E+00    0.983063232719898217E+01   -0.999000000000000022+100   -0.627896350544151893E+01    1
    0.239386045932769775E+01    0.892211705446243286E+01    0.735673534870147705E+01    0.182307004833221431E+00    0.474650561213493294E+01   -0.999000000000000022+100   -0.628146350544150600E+01    1
    0.357973659038543701E+01    0.178819388151168823E+01    0.114693912267684937E+02    0.495004315787553772E+00    0.140114768636226650E+02   -0.999000000000000022+100   -0.628396350544150373E+01    1
    0.203476023674011230E+01    0.452310562133789062E+01    0.105648761987686157E+02    0.496397375434637078E+00    0.159156000077724458E+01   -0.999000000000000022+100   -0.628646350544151566E+01    1
    0.100855100154876709E+01    0.139744412899017334E+02    0.110017979145050049E+02    0.251371628975868233E+00    0.135799884736537946E+01   -0.999000000000000022+100   -0.628896350544151872E+01    1
    0.147449791431427002E+01    0.253844797611236572E+01    0.110354339480400085E+02    0.241682372874021528E+00    0.315867253303527828E+01   -0.999000000000000022+100   -0.629146350544151289E+01    1
    0.234278690814971924E+01    0.136064860224723816E+02    0.685173046588897705E+01    0.354089484596252446E+00    0.183489486217498787E+01   -0.999000000000000022+100   -0.629396350544151328E+01    1
    0.176421940326690674E+01    0.125969946384429932E+02    0.916776853799819946E+01    0.438006577658653251E+00    0.116937339085340497E+02   -0.999000000000000022+100   -0.629646350544151456E+01    1
    0.111601138114929199E+01    0.889368653297424316E+01    0.623663544654846191E+01    0.407062702369689944E+00    0.186781798005104083E+00   -0.999000000000000022+100   -0.629896350544151140E+01    1
    0.976100206375122070E+00    0.174607247114181519E+01    0.103883618116378784E+02    0.991922888576984435E-01    0.130752424842119215E+02   -0.999000000000000022+100   -0.630146350544151979E+01    1
    0.544682264328002930E+01    0.278742760419845581E+01    0.664795118570327759E+01    0.198756778091192243E+00    0.435142944455146807E+01   -0.999000000000000022+100   -0.630396350544154327E+01    1
    0.521199953556060791E+01    0.104275676608085632E+02    0.512372487783432007E+01    0.784564523512125023E+00    0.144320764005184166E+01   -0.999000000000000022+100   -0.630646350544153300E+01    1
    0.875083208084106445E+00    0.535611480474472046E+01    0.952687346935272217E+01    0.983917712229490316E+00    0.141336888664960867E+02   -0.999000000000000022+100   -0.630896350544153339E+01    1
    0.440524756908416748E+01    0.106925573945045471E+02    0.104975240230560303E+02    0.126477818107604972E+00    0.893761884093284564E+01   -0.999000000000000022+100   -0.631146350544152401E+01    1
    0.163664710521697998E+01    0.122859933972358704E+02    0.117543860673904419E+02    0.802069968265294975E+00    0.583231730461120623E+01   -0.999000000000000022+100   -0.631396350544150398E+01    1
    0.431567358970642090E+01    0.555419594049453735E+01    0.892427206039428711E+01    0.580066955161094633E+00    0.138024254786968239E+02   -0.999000000000000022+100   -0.631646350544151769E+01    1
    0.439036452770233154E+01    0.107573238015174866E+02    0.110874595046043396E+02    0.666635176497697879E+00    0.168462153315544128E+01   -0.999000000000000022+100   -0.631896350544152607E+01    1
    0.799841165542602539E+00    0.125827413797378540E+02    0.533152252435684204E+01    0.307263513517379738E+00    0.104191035413742057E+02   -0.999000000000000022+100   -0.632146350544152202E+01    1
    0.508567929267883301E+00    0.292142808437347412E+01    0.556838250160217285E+01    0.392108975285291650E+00    0.592920647799968670E+01   -0.999000000000000022+100   -0.632396350544152774E+01    1
    0.288841402530670166E+01    0.186347812414169312E+01    0.756203252077102661E+01    0.226146009051799768E+00    0.668865905940532635E+01   -0.999000000000000022+100   -0.632646350544152636E+01    1
    0.404879844188690186E+01    0.138563284277915955E+02    0.634016543626785278E+01    0.493123440909385702E+00    0.312791917085647553E+01   -0.999000000000000022+100   -0.632896350544151876E+01    1
    0.534853219985961914E+00    0.221007138490676880E+01    0.795596218109130859E+01    0.510110555905103680E+00    0.121329548209905624E+02   -0.999000000000000022+100   -0.633146350544152003E+01    1
    0.465601909160614014E+01    0.123297393321990967E+02    0.500501346588134766E+01    0.408927187609672560E+00    0.120836046987771990E+02   -0.999000000000000022+100   -0.633396350544152309E+01    1
    0.358106732368469238E+01    0.114253288507461548E+02    0.507788228988647461E+01    0.593676016730070089E+00    0.446655620157718669E+01   -0.999000000000000022+100   -0.633646350544152615E+01    1
    0.573954820632934570E+01    0.130453455448150635E+02    0.897821146249771118E+01    0.584349716615676917E+00    0.997674296259880045E+01   -0.999000000000000022+100   -0.633896350544152920E+01    1
    0.278621435165405273E+01    0.217070281505584717E+01    0.100812419652938843E+02    0.498679587852954853E+00    0.692792593538761103E+01   -0.999000000000000022+100   -0.634146350544152781E+01    1
    0.295556330680847168E+01    0.148303690552711487E+02    0.595594686269760132E+01    0.118653524035215382E+00    0.151428167998790753E+01   -0.999000000000000022+100   -0.634396350544151222E+01    1
    0.307190752029418945E+01    0.727839499711990356E+01    0.105557267069816589E+02    0.236438940227031713E+00    0.450666601955890656E+01   -0.999000000000000022+100   -0.634646350544149573E+01    1
    0.544087958335876465E+01    0.109108480811119080E+02    0.107627741694450378E+02    0.859877294921875035E+00    0.130181924062967305E+02   -0.999000000000000022+100   -0.634896350544151034E+01    1
    0.722024202346801758E+00    0.464089751243591309E+01    0.113070393800735474E+02    0.556663624608516705E+00    0.256597697556018822E+01   -0.999000000000000022+100   -0.635146350544150984E+01    1
    0.865056753158569336E+00    0.493451446294784546E+01    0.592239552736282349E+01    0.140027400189638135E+00    0.145907435125112528E+02   -0.999000000000000022+100   -0.635396350544149158E+01    1
    0.405149817466735840E+00    0.699085682630538940E+01    0.943594390153884888E+01    0.269165412163734408E+00    0.177139301121234904E+01   -0.999000000000000022+100   -0.635646350544149996E+01    1
    0.200153589248657227E+01    0.729399293661117554E+01    0.959780091047286987E+01    0.628299872380495117E+00    0.110163218623399732E+02   -0.999000000000000022+100   -0.635896350544152256E+01    1
    0.527845716476440430E+01    0.141050648689270020E+02    0.102195449471473694E+02    0.441306973999738672E+00    0.172744929790496826E+01   -0.999000000000000022+100   -0.636146350544152384E+01    1
    0.169063210487365723E+01    0.953101873397827148E+01    0.108774697184562683E+02    0.674495944964885741E+00    0.694440963029861447E+01   -0.999000000000000022+100   -0.636396350544150557E+01    1
    0.371961879730224609E+01    0.727010965347290039E+01    0.116819895505905151E+02    0.863813192033767718E+00    0.509892466843128211E+01   -0.999000000000000022+100   -0.636646350544150952E+01    1
    0.278365480899810791E+01    0.977656513452529907E+01    0.111912857294082642E+02    0.477091692823171598E+00    0.952739720702171233E+01   -0.999000000000000022+100   -0.636896350544151346E+01    1
    0.359518432617187500E+01    0.751327872276306152E+00    0.103206332921981812E+02    0.764349722570180856E+00    0.966359872817993182E+00   -0.999000000000000022+100   -0.637146350544153250E+01    1
    0.127468764781951904E+01    0.379150986671447754E+01    0.562893003225326538E+01    0.578993046468496364E+00    0.226156515061855279E+01   -0.999000000000000022+100   -0.637396350544155155E+01    1
    0.442497253417968750E+01    0.140583309531211853E+02    0.618030947446823120E+01    0.537592641615867617E+00    0.312981958925724024E+01   -0.999000000000000022+100   -0.637646350544152529E+01    1
    0.196875929832458496E+00    0.761951208114624023E+00    0.791577434539794922E+01    0.213414955300092690E+00    0.145768973517417901E+02   -0.999000000000000022+100   -0.637896350544150614E+01    1
    0.189740288257598877E+01    0.460354417562484741E+01    0.114020027518272400E+02    0.411253324258327502E+00    0.139362588930130009E+02   -0.999000000000000022+100   -0.638146350544151897E+01    1
    0.441048395633697510E+01    0.453615725040435791E+01    0.682039171457290649E+01    0.665140262699127183E+00    0.554243068039417253E+01   -0.999000000000000022+100   -0.638396350544152380E+01    1
    0.787790894508361816E+00    0.995820522308349609E+01    0.934081321954727173E+01    0.608084833043813666E+00    0.908101152956485791E+01   -0.999000000000000022+100   -0.638646350544151620E+01    1
