

    0.243843153410992829E-95   -0.259821794578949209E+03    0.288170195077585400E+00    0.352742684441818666E+00    0.847531901722972592E+01    0.142154411987703788E+00    0.132200491322103897E+02
    0.336031393999258598E-95   -0.260468153349768556E+03    0.102898844576371259E+00    0.155880112669647020E+00    0.817990187564626936E+01    0.874396131901394202E+00    0.175477213872527504E+01
    0.344319226224898934E-95   -0.260521882590078633E+03    0.274911010398296685E+00    0.465610958109390072E+00    0.862350145436604798E+01    0.884932665485847147E+00    0.737862267224734047E+01
    0.359748206827317880E-95   -0.260614552892045197E+03    0.289286197390329125E+00    0.238845454088327969E+00    0.842295207946365210E+01    0.632248459899372950E+00    0.348830271522536262E+00
    0.374160100885598432E-95   -0.260698111735628061E+03    0.196995527876064058E+00    0.447715319521112431E+00    0.851944513290565553E+01    0.819345810458060098E+00    0.342978281931381890E+01
    0.391798561038351778E-95   -0.260795239835147129E+03    0.209763366993907407E+00    0.260900226503415156E+00    0.827489638863091592E+01    0.255991431894708077E+00    0.289937372963725171E+01
    0.510548746992742705E-95   -0.261329716413065057E+03    0.314778035830859060E+00    0.377435958379220116E+00    0.854189576566528430E+01    0.943959287914110434E+00    0.697569114511016863E+01
    0.568729390455532777E-95   -0.261550553635622236E+03    0.219307405991680353E-01    0.583181418302925358E+00    0.845772284026160648E+01    0.530911999928380340E+00    0.126800391013546641E+02
    0.120124843141146674E-94   -0.263050977478501864E+03    0.486672705646526871E+00    0.680860197060047939E-01    0.801299025922140373E+01    0.599770188704113250E+00    0.143148151929305634E+02
    0.167186140387734108E-94   -0.263717129965110473E+03    0.956482586709586219E-01    0.289686122379347821E+00    0.827058723773308557E+01    0.752730128803183574E+00    0.507085566535560694E+01
    0.170563754518999720E-94   -0.263762132662772615E+03    0.475746310585519749E+00    0.112525163773465928E+00    0.822345221773354318E+01    0.310894638585351879E+00    0.874930833597424495E+01
    0.180214879813046150E-94   -0.263877214186805475E+03    0.328674170128762211E+00    0.353388394239210646E+00    0.852978743526362493E+01    0.710144860913778042E+00    0.467142002381059829E+01
    0.229699295122770004E-94   -0.264367456437524709E+03    0.180716164572986865E+00    0.390510949220333581E+00    0.843549014961519639E+01    0.727262178892041811E+00    0.590495631843303315E+01
    0.291294899405985427E-94   -0.264847586663614322E+03    0.905073084685790730E-01    0.586551119354292827E+00    0.854319116013405733E+01    0.866860338305460387E+00    0.676344573253379089E+01
    0.420262855328001104E-94   -0.265585675078589531E+03    0.161562335739323493E+00    0.377975686071722161E+00    0.837703774133655799E+01    0.193510986897859949E+00    0.626338647911711277E+01
    0.531942359797811879E-94   -0.266061984629970652E+03    0.484056386415337991E+00    0.171797299098396888E+00    0.835700196484041058E+01    0.506307098479206297E+00    0.307045983290299240E+01
    0.655812336691201011E-94   -0.266485663707317656E+03    0.103351011911415824E+00    0.615885277946247242E-01    0.777609511403495901E+01    0.442764031459143614E+00    0.397435800109022752E+01
    0.880018608120197125E-94   -0.267078800461196181E+03    0.350720468631816995E+00    0.252313550035046463E+00    0.848074502423510879E+01    0.748200347460685311E+00    0.223438184098693915E+01
    0.953438620917205288E-94   -0.267244064456654769E+03    0.242628936382032034E+00    0.153097588433146914E+00    0.817063116393251576E+01    0.981842143931725198E+00    0.237974359847691153E+01
    0.139887393608419434E-93   -0.268015760076690299E+03    0.915615683698163679E-01    0.529915019836774470E+00    0.856649849903306304E+01    0.675331636115865108E+00    0.741663207503223365E+01
    0.307383481970084766E-93   -0.269595276731535819E+03    0.181103605835259418E+00    0.298119511698803297E+00    0.839352404020107024E+01    0.180765457621584968E+00    0.117707471828452337E+01
    0.643980929162076891E-93   -0.271079422766631637E+03    0.280087200508026546E+00    0.312992521390059120E+00    0.841743237814875300E+01    0.691045860910792564E+00    0.131715027242504323E+02
    0.665612750187701509E-93   -0.271150500632013745E+03    0.615023677488153453E+00    0.317515779205322507E-01    0.790125443565299967E+01    0.359561364997358079E+00    0.127892239432561556E+02
    0.725494001052946902E-93   -0.271327790148670374E+03    0.273390231349605828E+00    0.399954409273975853E+00    0.854445764155065035E+01    0.678756433700561490E+00    0.272888175527635335E+01
    0.760477904130118271E-93   -0.271426978655262587E+03    0.441021317211907765E-01    0.429399629199608168E+00    0.852014828333962626E+01    0.577027144706561246E+00    0.790370162903295870E+00
    0.151278058886969230E-92   -0.272807493913508210E+03    0.417032121345453033E+00    0.213685421936715358E+00    0.838453657194968827E+01    0.509308463743215034E+00    0.231852175117205750E+01
    0.169545820229650284E-92   -0.273040501159748089E+03    0.368852616962952684E+00    0.316976451427534445E+00    0.852451685577249663E+01    0.736821324964717417E+00    0.127167629802840096E+02
    0.291514398322885198E-92   -0.274129433524441197E+03    0.240385144454548505E+00    0.388890881471581837E-01    0.772680475003311606E+01    0.864861047236390346E+00    0.498133193077960446E+01
    0.654816986827802238E-92   -0.275752966301832657E+03    0.155694469210029995E+00    0.424142454850849504E+00    0.843506233522262860E+01    0.525501723983034963E+00    0.787153846979877958E+01
    0.924932067318545401E-92   -0.276448695315650298E+03    0.176896758254933367E+00    0.474799811540111250E+00    0.853678822236425283E+01    0.466290437432962668E+00    0.144865194938503201E+02
    0.105961396513428203E-91   -0.276725574601371704E+03    0.125136119953826536E+00    0.130565735810936195E+00    0.808639051686015797E+01    0.381218968068829822E+00    0.751258260132087052E+01
    0.144719449922099441E-91   -0.277354018993679404E+03    0.205362828124238284E+00    0.206163062100946898E+00    0.820158751262493091E+01    0.138348175270368495E+00    0.184191092997397954E+01
    0.155219662434547907E-91   -0.277499107494818304E+03    0.950775117350601551E-01    0.459393137886447700E+00    0.846779596881135532E+01    0.247983076031800809E+00    0.177930952874783821E+01
    0.348357197806108139E-91   -0.279120881681145249E+03    0.458973291501021258E-01    0.571337979027191745E+00    0.853921565914359348E+01    0.477641647703244521E+00    0.131601000228437073E+02
    0.808888416493459545E-91   -0.280810746873178800E+03    0.730199763052828299E+00    0.415942764237726276E-01    0.803979384307721823E+01    0.750081844917026008E+00    0.930697698027351628E+01
    0.838995808201029708E-91   -0.280888836334020823E+03    0.224308848621525031E+00    0.339091978750206247E+00    0.844417758451294809E+01    0.357090166384585461E+00    0.115736499881090662E+02
    0.636597980948451641E-90   -0.284946871785920280E+03    0.310142714751630681E-02    0.172581333010234678E+00    0.811840504302715615E+01    0.551449380361864083E+00    0.979352479888577210E+00
    0.726911078233269415E-90   -0.285217203412980666E+03    0.439201308229433818E-01    0.171088785679660071E+00    0.814579060826643619E+01    0.909101453427233919E+00    0.106842388490753919E+02
    0.794867978284108037E-90   -0.285400947171094003E+03    0.287154637691406978E+00    0.349426563517103383E+00    0.847054914486054678E+01    0.484435460663801276E+00    0.887697619697362761E+01
    0.114813757289196497E-89   -0.286141387912895937E+03    0.186149001666822161E+00    0.575348366488438012E+00    0.861240389972648757E+01    0.789224433327638475E+00    0.907240831855119367E+01
    0.182695245417837038E-89   -0.287075404163576479E+03    0.867082381457600498E-01    0.207556559220325121E+00    0.810772179636471790E+01    0.167399425356177967E+00    0.149619993541920451E+02
    0.368183112834615986E-89   -0.288481926092730930E+03    0.315474992893686190E-01    0.596109599604242812E+00    0.858269483063126692E+01    0.801858312953585672E+00    0.137368710672984040E+02
    0.443915937045630122E-89   -0.288861035712514024E+03    0.363720796378474293E-01    0.584525415706348639E+00    0.864709587870368246E+01    0.842022250733018174E+00    0.798888069152642211E+00
    0.604724635359627094E-89   -0.289484311697964074E+03    0.177227558544024499E+00    0.421226848993837888E+00    0.845593681137495601E+01    0.682116887043411224E+00    0.133785418469168373E+02
    0.640862478153765668E-89   -0.289605395067939526E+03    0.952954576404054787E-01    0.218599164184888312E+00    0.822678314281256462E+01    0.252271299840158725E+00    0.588312204551042939E+01
    0.944585150791779463E-89   -0.290386256959930108E+03    0.235354939586540635E+00    0.448278598465086109E+00    0.853337530878201278E+01    0.639061459640156704E+00    0.143895846093605471E+02
    0.171703765746921610E-88   -0.291586476871033256E+03    0.691525438783488600E+00    0.180562792320448251E+00    0.853326393814195328E+01    0.214515905426164409E-01    0.757241535401083254E+01
    0.266969266762255156E-88   -0.292474202563476524E+03    0.928703570555328706E-01    0.530365383275069213E+00    0.852689294092712657E+01    0.399440403410419309E+00    0.126705802014895248E+02
    0.116451974700239233E-87   -0.295425063564795380E+03    0.583080763753990539E+00    0.708856714549297301E-01    0.820523812998091628E+01    0.714233878837903013E+00    0.121661087627777964E+01
    0.193617862395646821E-87   -0.296446878527486547E+03    0.767347257986751630E+00    0.395013030537050835E-01    0.812902658440081005E+01    0.889543205707118867E+00    0.854380116319775240E+01
    0.245805673118030934E-87   -0.296929188211603957E+03    0.412262588117524031E+00    0.144616238486908077E+00    0.834164660416067072E+01    0.789717208244552271E+00    0.811155347560013418E+01
    0.254917884784030683E-87   -0.297006988603121044E+03    0.441383934389383975E-01    0.163664624516985630E+00    0.812419064140658342E+01    0.729680112856288310E+00    0.413414055928569280E+01
    0.312077032036631639E-87   -0.297416605767210399E+03    0.125871755111829742E+00    0.503326399521827561E+00    0.852666951526873262E+01    0.420600067868260596E+00    0.139772285478813973E+02
    0.311636797022208911E-87   -0.297418782452625919E+03    0.120504826748081481E+00    0.380299991613257560E+00    0.841346842964035702E+01    0.983563839944558649E+00    0.508048796662937718E+01
    0.425949584950419652E-87   -0.298048747645591561E+03    0.494454336257758198E+00    0.652798326803220585E-01    0.801226522458324020E+01    0.199745272385949024E+00    0.721939158870258524E+01
    0.447691176529236216E-87   -0.298153312970648813E+03    0.191614761788244742E+00    0.252766413570761406E+00    0.828897644046787896E+01    0.359622606810477918E+00    0.916706092590268584E+00
    0.627338599573651240E-87   -0.298833078509606139E+03    0.825084920914766345E-01    0.593460375347258151E+00    0.856242300886198926E+01    0.426151534208834171E+00    0.262308955408124866E+01
    0.639833984728615259E-87   -0.298877523145118175E+03    0.238319822087858402E+00    0.499400338544631839E+00    0.859781013821418938E+01    0.730957541394720439E-01    0.474096495324072098E+01
    0.970523571073852787E-87   -0.299715777037174973E+03    0.143003821367068823E+00    0.324875662486372341E+00    0.844156714065018576E+01    0.762740421219674669E+00    0.119719124152916230E+02
    0.144303940415444338E-86   -0.300514119388447909E+03    0.165669782001450688E+00    0.508612565069259004E+00    0.852934699872142943E+01    0.444704462116732813E+00    0.951313461193840482E+01
    0.153753591378177511E-86   -0.300645978373363448E+03    0.206638448399782432E+00    0.295509719629976797E+00    0.833975413263848964E+01    0.459299585238111652E+00    0.274336033440006011E+01
    0.243507266819373019E-86   -0.301570569413977410E+03    0.441653556712426787E+00    0.527110222090138997E-01    0.804510439045917281E+01    0.869675122428864800E+00    0.747715178217202059E+01
    0.252530562187232050E-86   -0.301648340402933513E+03    0.474475453623890542E+00    0.641104062605643704E-01    0.802205835873930262E+01    0.139270083560568223E-01    0.235653928614634811E+01
    0.531385030803831352E-86   -0.303141249570565719E+03    0.181997172692638848E+00    0.442014719786948507E+00    0.848565181545632718E+01    0.572025085549667245E+00    0.522867092892352758E+01
    0.920655823166611509E-86   -0.304245448378128003E+03    0.222380234638613505E+00    0.262674368187122476E+00    0.828685688202342519E+01    0.217043684872944814E+00    0.514392754235756211E+01
    0.346339308880849982E-85   -0.306900283941466796E+03    0.593501529971559250E+00    0.809476575657425562E-01    0.817255786919836247E+01    0.212565278480200334E-01    0.735364907866457873E+01
    0.364953934887661182E-85   -0.307009988309070650E+03    0.150218317748342673E-01    0.606946837112605775E+00    0.855331776135463606E+01    0.521480334999025463E+00    0.556914177613480721E+01
    0.622509241356524277E-85   -0.308082962976971999E+03    0.363389182737013816E+00    0.130071400538207205E+00    0.827958493690822195E+01    0.578936587262216598E-01    0.312368794860519605E+01
    0.784967142012902440E-85   -0.308551729748605283E+03    0.245255550785436066E-01    0.537269565334209664E+00    0.842010843541784126E+01    0.201790826463204315E+00    0.685569864347248803E+01
    0.103883774994127806E-84   -0.309117161667568325E+03    0.340583362228982389E+00    0.859763097306733975E-01    0.802513169263474424E+01    0.877528853449445756E+00    0.121227128515438576E+02
    0.105531258744861040E-84   -0.309153630616299381E+03    0.239261253987975209E+00    0.336973598235633554E+00    0.844275952982488676E+01    0.874806576539447600E+00    0.425469470145273476E+01
    0.107884458923365706E-84   -0.309202737874736499E+03    0.535967734192095632E-01    0.536217134880206059E+00    0.844809077395249375E+01    0.386606468186921681E+00    0.704982820760748030E+01
    0.157118832411054196E-84   -0.309959621042169772E+03    0.205326066516909933E+00    0.434673384758839987E+00    0.855227861889551377E+01    0.678754794861761268E+00    0.616850809744049133E+01
    0.358277447751875158E-84   -0.311613231575334339E+03    0.471404457173674019E+00    0.108709634140940981E+00    0.826902448008873847E+01    0.627316316488488290E+00    0.147099139810719159E+01
    0.482899526697588620E-84   -0.312215233440905251E+03    0.669240595511805481E+00    0.697210986281614764E-01    0.820084183166610181E+01    0.863772884894016824E+00    0.464123594257936534E+00
    0.715689097987211891E-84   -0.313007107919340001E+03    0.192294064403460252E+00    0.551222784349798198E-01    0.778875504010795972E+01    0.677717031727765651E+00    0.131685126542654078E+02
    0.946435228196669661E-84   -0.313571021286078746E+03    0.331401712783885249E+00    0.218741164985243236E+00    0.830355500114104927E+01    0.355567189153678798E+00    0.142111687790610333E+02
    0.131630981509423230E-83   -0.314235791227361517E+03    0.165574824801400983E+00    0.558433189900709781E+00    0.862111447333436587E+01    0.826233286326303995E+00    0.143940893841858433E+02
    0.364982430980736255E-83   -0.316280484837634845E+03    0.132382036871629916E+00    0.472914483139125430E+00    0.846329806149980968E+01    0.262913388829916078E-01    0.132046132578119995E+02
    0.682025119406567858E-83   -0.317535919379664733E+03    0.271835675418360179E+00    0.329907261131389851E+00    0.846276588682085418E+01    0.452742617474670039E+00    0.133612294709446058E+02
    0.685503157298289802E-83   -0.317551092611034392E+03    0.332507682508552463E-01    0.398028541908125921E+00    0.844046933942586186E+01    0.172459592829504432E+00    0.684243972211453610E+00
    0.782327627480063936E-83   -0.317820333628940773E+03    0.110505212254554563E+00    0.601703203603393799E+00    0.857716341650370673E+01    0.524347380067686220E+00    0.861208980361579179E+01
    0.787486519098377523E-83   -0.317838478905281590E+03    0.408993078956627065E-01    0.430254195200527101E+00    0.849675744240658659E+01    0.369134294452190703E+00    0.577373014536180507E+00
    0.953028490638485086E-83   -0.318225075999276555E+03    0.543431165814825201E+00    0.140382414733988353E+00    0.830936425745774088E+01    0.813302699432730536E-01    0.128703992707251125E+02
    0.103432818768766753E-82   -0.318393801203235796E+03    0.148277428864522109E+00    0.533731243620151230E+00    0.858210517542837081E+01    0.731685601737763536E+00    0.226856303743297305E+01
    0.162760513748154744E-82   -0.319305516346584113E+03    0.280031609988624752E+00    0.346902383807187464E+00    0.853969455794139876E+01    0.808788516689563641E+00    0.329897256350191936E+01
    0.313473450216183223E-82   -0.320621385923735829E+03    0.160081330290265389E+00    0.604697162489437501E+00    0.862503998619455636E+01    0.839483551286653751E+00    0.787170181776988898E+01
    0.717621444059002763E-82   -0.322282840974020587E+03    0.392043795322548003E-01    0.355961754484705517E+00    0.836144414485213261E+01    0.991798342843123182E+00    0.164920323005831926E+01
    0.948765445644044995E-82   -0.322846279804515689E+03    0.161958658511211245E+00    0.628392990082165648E+00    0.859287489044847774E+01    0.720932575777340073E-01    0.114893435109332209E+02
    0.139297413148629660E-81   -0.323619349393865150E+03    0.108986348202160244E+00    0.421237742459604880E+00    0.852344440341799015E+01    0.931689713462307889E+00    0.945618688034640797E+01
    0.155242170199517407E-81   -0.323841099345450345E+03    0.306177185131154439E+00    0.359414870306050821E-01    0.775599335956712910E+01    0.942862975237819811E+00    0.338566768151966291E+00
    0.230473239911408010E-81   -0.324636396293097846E+03    0.125665369047271963E+00    0.329294953488294517E+00    0.840801899917877726E+01    0.257330153645724868E+00    0.746570145434788612E+00
    0.267181337626065875E-81   -0.324936981963380674E+03    0.288361535408268657E-01    0.610022280707670728E+00    0.853391350494220013E+01    0.836667124602092027E+00    0.357673346246506751E+01
    0.422323727302429271E-81   -0.325857671065869908E+03    0.938273113200468745E-01    0.527163007317081989E+00    0.850392977638589187E+01    0.146041537409094063E+00    0.125148465038402161E+02
    0.609559191671368944E-81   -0.326596598892032432E+03    0.592930190057853523E+00    0.594084877851264112E-01    0.806650109318008646E+01    0.824231178669492470E+00    0.377596236030144539E+01
    0.102043000462160657E-80   -0.327632085554561172E+03    0.701876419751428560E+00    0.248517223269167434E-01    0.785013348887108009E+01    0.644148639688864044E+00    0.415680091923021600E+01
    0.123917107266894313E-80   -0.328025522663915808E+03    0.155246657011837402E+00    0.416634041646047171E+00    0.852005290844903485E+01    0.733406496789995366E+00    0.149381297218337181E+02
    0.144603540529534765E-80   -0.328339288548179411E+03    0.504124868022830963E+00    0.347101519987136689E-01    0.780709917592963087E+01    0.223049662997343773E+00    0.470215779738738160E+01
    0.272229850442642638E-80   -0.329609590455038074E+03    0.402179268705283754E+00    0.219056919843827608E+00    0.838577158997331651E+01    0.502795026290728697E+00    0.113282177721310529E+02
    0.285214977924206760E-80   -0.329707783368203707E+03    0.395904245515076969E+00    0.266117563300194537E+00    0.847620558453328066E+01    0.979994755161752384E+00    0.144740728052794410E+02
    0.389181513329968466E-80   -0.330334388659412866E+03    0.578026948203217428E+00    0.137465969473854782E+00    0.833383274412053154E+01    0.632641957521480197E-01    0.132573354340204670E+02
    0.388668149756967688E-80   -0.330336748747502440E+03    0.719063267002063716E-01    0.470117874541422620E+00    0.851190214836576864E+01    0.699254223318122481E+00    0.103457388661964185E+02
    0.476669979327470689E-80   -0.330749945727749321E+03    0.822003927101897514E-01    0.389887244189133730E+00    0.835176595805098820E+01    0.493152043513340854E+00    0.829798579506246980E+01
    0.595459531836979766E-80   -0.331199963819096297E+03    0.437799087200559711E+00    0.129612214458454278E+00    0.822331490514565111E+01    0.180495242783026505E+00    0.792028955383752553E+01
    0.734231144154612594E-80   -0.331623944738015950E+03    0.933363321524160461E-01    0.948215360041501504E-01    0.792551648597623970E+01    0.662360440857780453E+00    0.924878956406148589E+01
    0.832388728060509519E-80   -0.331879896065217679E+03    0.197193249567508944E+00    0.133188858443354541E+00    0.810071703802709209E+01    0.982410944195636571E+00    0.101366481349758786E+02
    0.116010014404807999E-79   -0.332548820182249870E+03    0.756286302300722024E+00    0.246910693128726856E-01    0.789602268581524669E+01    0.738435769701020650E+00    0.118303390451147603E+02
    0.139387446830996601E-79   -0.332920982031025858E+03    0.339614045494105565E+00    0.253075094368976794E+00    0.849188216875903024E+01    0.949711834562137369E+00    0.498342833058091850E+00
    0.152424319291217527E-79   -0.333104803557184766E+03    0.598879573674861332E+00    0.112621175768146203E+00    0.831084143440386214E+01    0.701884440952524447E+00    0.111613935432624682E+02
    0.272726068911873697E-79   -0.334273402907042566E+03    0.215403578705227416E+00    0.395195870447029307E+00    0.849139058754819231E+01    0.549388326286767370E+00    0.235670321371213065E+01
    0.282915585376816346E-79   -0.334351764281857641E+03    0.515851453065346410E+00    0.110477668630522802E+00    0.828331608292318933E+01    0.619716267059118087E+00    0.523846100508274581E+01
    0.377935341299362678E-79   -0.334935913397786862E+03    0.295936374369555888E+00    0.211852807054204312E+00    0.826598312663372603E+01    0.339442726745406154E+00    0.117602449112362830E+02
    0.421669510689807336E-79   -0.335159910859717286E+03    0.191921274913755963E+00    0.467370149364559673E+00    0.859253292417551506E+01    0.871361872516518088E+00    0.462281572210601244E+01
    0.484350275280043499E-79   -0.335442083853781241E+03    0.174970067230710902E+00    0.554921472367278734E+00    0.863697849662638895E+01    0.227733110013360156E-01    0.120480752631357335E+01
    0.816477370188198955E-79   -0.336491465538131024E+03    0.681689181525294424E-01    0.311224104519374545E+00    0.828586600764920433E+01    0.680350762527522357E-01    0.593633961100991847E+01
    0.108301528065494041E-78   -0.337061475858263520E+03    0.240288457681567424E+00    0.408222016416669886E+00    0.849373737218846792E+01    0.602628648388028789E-02    0.104957428204686387E+02
    0.137371175658243920E-78   -0.337542010478593568E+03    0.288277061232298445E-01    0.250443590276401618E+00    0.815399457718237386E+01    0.428492924052177593E+00    0.125658311078101743E+02
    0.201167369011453213E-78   -0.338309911817768125E+03    0.261318280641529177E+00    0.110212423094605994E+00    0.810932645215010517E+01    0.322347842098048010E+00    0.149006989415870201E+02
    0.209595643398984722E-78   -0.338396997665167362E+03    0.139631464754424339E+00    0.250885016467241595E+00    0.821981795228854928E+01    0.395934324748626554E+00    0.869412756933226660E+01
    0.230244408356869370E-78   -0.338589920110816990E+03    0.337488460580799343E+00    0.103823081275841014E+00    0.809702014104244583E+01    0.954226036754734275E+00    0.135873526938622344E+02
    0.331880071151171395E-78   -0.339326184675694606E+03    0.267844063797134435E+00    0.155269110771070251E+00    0.814389902076889527E+01    0.485119534571224142E+00    0.836963050478144233E+01
    0.736233236456148432E-78   -0.340924731263098806E+03    0.101212701755161727E+00    0.408699139053623317E+00    0.842873363288386734E+01    0.752263968167099284E+00    0.202057370791593494E+01
    0.922132231889018923E-78   -0.341380014594941713E+03    0.524024627082394969E-02    0.200197478894857422E+00    0.814109149229597762E+01    0.877040942517708810E+00    0.798854840698705715E+01
    0.115697574979331299E-77   -0.341838766866161336E+03    0.128850812498872369E+00    0.239572080413192862E+00    0.826499488528451565E+01    0.223693708006287517E+00    0.141972693842742128E+02
    0.122556534519335949E-77   -0.341958952376921673E+03    0.372889890350005193E+00    0.283569966777274529E+00    0.849911038985915113E+01    0.949869401747936104E+00    0.269435403230832460E+01
    0.210130196319059900E-77   -0.343042262159472955E+03    0.146156161664915407E+00    0.571572570781952935E-01    0.779010025270338602E+01    0.445035002727175055E+00    0.116120396596800042E+02
    0.214761899549797154E-77   -0.343090867458322180E+03    0.140910543916784037E+00    0.393958807172218595E+00    0.839553734384609918E+01    0.164099849713039453E+00    0.406987330189889462E+01
    0.592399887786029542E-77   -0.345125171303256025E+03    0.206243432456956949E+00    0.300298319368367261E+00    0.833449252502567361E+01    0.382895674573110689E+00    0.110762192491803120E+02
    0.720081817636531238E-77   -0.345520537199634759E+03    0.126046126338945658E+00    0.173512596778252565E+00    0.808720344300691352E+01    0.399759184541068902E+00    0.450783815347508643E+01
    0.111556891601649540E-76   -0.346401047102007283E+03    0.237120639728488569E+00    0.281662220415179951E-01    0.759323468552644520E+01    0.118920782413126036E+00    0.533436218224697178E+01
    0.117687659987157663E-76   -0.346513046034982153E+03    0.135979567697845083E+00    0.530754767077849632E+00    0.855728994726207759E+01    0.579728192782862806E+00    0.828137968269852642E+01
    0.204903131196431250E-76   -0.347627052376725089E+03    0.123870984571721882E+00    0.129439667837323136E+00    0.803813365697104487E+01    0.822747023589874504E+00    0.976266665487474405E+01
    0.248464144377003613E-76   -0.348017574797111820E+03    0.234462962705069555E+00    0.153817489747968300E+00    0.823108347750739000E+01    0.571756624294940896E+00    0.553475749051846044E+01
    0.324134506647814400E-76   -0.348554294850539463E+03    0.622633435529555967E-01    0.292459997840311459E+00    0.823242603755717717E+01    0.483560749540618062E+00    0.138181894584925757E+02
    0.432180997071636541E-76   -0.349134666653705381E+03    0.478882759558033666E+00    0.101636209967193095E+00    0.827746117754142219E+01    0.879479640522921158E+00    0.268998216321920314E+01
    0.451529939334214531E-76   -0.349227261066254812E+03    0.222870983964251923E+00    0.240773667327327967E+00    0.827313850085140601E+01    0.480928891558413729E+00    0.470456083048278462E+01
    0.559410626185291915E-76   -0.349660745255843835E+03    0.696791137445911257E-01    0.469699759521920890E+00    0.846432587322659202E+01    0.331701589096536742E+00    0.503070614622758150E+01
    0.610163255868465716E-76   -0.349839430811165016E+03    0.123440261205671295E+00    0.610144547936166459E+00    0.864148190894943724E+01    0.893255721154370685E+00    0.309795166066008631E+01
    0.781450759865052744E-76   -0.350339281984634283E+03    0.479185438222753460E-01    0.260245356954639906E+00    0.824330550037458565E+01    0.996637478781581154E+00    0.111506974159053645E+02
    0.904036038273003155E-76   -0.350635716153189833E+03    0.724049872754365942E-01    0.532088145928187317E+00    0.846392703582270300E+01    0.368855909475079069E+00    0.999536014738294476E+01
    0.169221253865819934E-75   -0.351894561995585377E+03    0.135356429082246599E+00    0.193299662637918868E+00    0.818984998429090716E+01    0.935023969891952689E+00    0.286395144356428455E+01
    0.185961652774651727E-75   -0.352088228858449213E+03    0.671707278376696082E+00    0.132123035252862953E+00    0.841711864676424071E+01    0.604398433193790302E-01    0.598672730719133739E+01
    0.226713874264938786E-75   -0.352489525402556296E+03    0.285749046825171216E+00    0.308058104988007730E+00    0.846766161602856116E+01    0.582645547647006046E+00    0.572968222455395892E+01
    0.261387669338081943E-75   -0.352779157146201840E+03    0.253330363822454399E-01    0.325623762946041118E+00    0.828709604852082649E+01    0.100908769197727052E+00    0.130116757532698513E+01
    0.321160394853708178E-75   -0.353196029230843806E+03    0.105106558802892380E+00    0.526639493510545509E+00    0.855909632340106441E+01    0.687431250661381110E+00    0.127930183248344669E+02
    0.510293724343264298E-75   -0.354127120869328508E+03    0.247823244801587461E+00    0.463420671638085646E+00    0.860986858083759010E+01    0.977945958000907112E+00    0.792811332521317969E+01
    0.102499216526169081E-74   -0.355527028385082644E+03    0.517121564508749229E-01    0.237209528228378874E+00    0.820185079410156170E+01    0.887735596109234915E+00    0.121861572837433094E+02
    0.156753777232014847E-74   -0.356381670628071674E+03    0.133453799420057487E-01    0.517844279148255149E+00    0.839487396802356045E+01    0.160663438983050633E+00    0.140122417252864491E+02
    0.159613140766668779E-74   -0.356422824109792487E+03    0.733461950190480126E-02    0.592569074780796901E+00    0.851756210691986126E+01    0.378479378566944358E+00    0.482568972232878757E+01
    0.165311490878776240E-74   -0.356497981110696401E+03    0.216722791436535667E+00    0.494142502994135077E-01    0.776903200884542322E+01    0.114935077108725192E+00    0.186962149912105202E+01
    0.246331894683615499E-74   -0.357300677659292546E+03    0.109082203362672742E+00    0.426284325713786660E+00    0.852606979272279020E+01    0.967263843548577418E+00    0.136220442631694336E+02
